Matrix: 3193 by 2
row 676:     0.05072152      0.0218285 
row 677:      0.8896133      0.9901159 
row 678:      0.9789814      0.9677364 
row 679:      0.8928121      0.9215023 
row 680:      0.9192011      0.9868377 
row 681:      0.8696778      0.9590613 
row 682:      0.9515163      0.9850591 
row 683:       0.937956      0.9596817 
row 684:      0.1847796      0.9375082 
row 685:     0.01460067      0.5303093 
row 686:     0.05184002      0.6009317 
row 687:      0.9146891      0.1929917 
row 688:     0.05072606      0.7525856 
row 689:     0.03177784      0.6415734 
row 690:      0.0582196     0.09696387 
row 691:      0.2292889     0.04495959 
row 692:      0.7929096      0.1452541 
row 693:      0.8257489      0.2018523 
row 694:      0.2500035     0.05024221 
row 695:     0.07059436      0.2481945 
row 696:      0.7236626     0.05892155 
row 697:      0.8026088      0.1046513 
row 698:      0.2044654     0.02939858 
row 699:     0.08160649      0.2189219 
row 700:      0.8231473      0.1646947 
row 701:      0.9284849      0.2329089 
row 702:     0.08657138      0.1688189 
row 703:      0.3082384     0.01292834 
row 704:      0.2669552     0.05604164 
row 705:     0.03900411      0.3692208 
row 706:       0.479762     0.03576858 
row 707:       0.353873       0.607731 
row 708:      0.5683966     0.03845583 
row 709:      0.4345532     0.06674807 
row 710:      0.7783511     0.07233408 
row 711:      0.4480799       0.157862 
row 712:      0.8777361      0.1402386 
row 713:       0.962944      0.4480405 
row 714:      0.8874655     0.03190965 
row 715:      0.0247129      0.8501657 
row 716:      0.9492012      0.3509681 
row 717:      0.6907971     0.07235921 
row 718:      0.7432435      0.1593273 
row 719:      0.7651619     0.08867289 
row 720:      0.9601741      0.3389933 
row 721:      0.1244013      0.9705098 
row 722:      0.9282853       0.137894 
row 723:      0.9036999     0.06439275 
row 724:       0.905449      0.1026504 
row 725:     0.01698617      0.9234503 
row 726:       0.918512      0.1746315 
row 727:      0.8107455      0.1211346 
row 728:     0.04546523      0.7233402 
row 729:      0.0564948      0.8965011 
row 730:     0.05605718      0.9292858 
row 731:     0.09983628      0.6772955 
row 732:      0.1058152      0.9646327 
row 733:      0.1114637       0.263028 
row 734:      0.7301808      0.1221391 
row 735:      0.8823546      0.4401093 
row 736:     0.08437359      0.7419217 
row 737:       0.735108     0.04085778 
row 738:      0.8517197      0.3358013 
row 739:       0.232036      0.9853487 
row 740:      0.6090264      0.4004668 
row 741:      0.9303797      0.3482876 
row 742:      0.6305078     0.03347325 
row 743:      0.3118129      0.9850912 
row 744:      0.3879142       0.961753 
row 745:      0.2283961       0.878867 
row 746:      0.6604527      0.1546817 
row 747:      0.7972477      0.4967993 
row 748:      0.7048368      0.2174502 
row 749:      0.3813505      0.9837192 
row 750:      0.5748115      0.3394519 
row 751:      0.4627564      0.9821978 
row 752:      0.4032313      0.9847503 
row 753:       0.616017      0.1533248 
row 754:      0.4473279      0.9586355 
row 755:      0.4518197      0.0484396 
row 756:      0.4262612     0.02053535 
row 757:       0.895389      0.4671207 
row 758:        0.85886      0.5205271 
row 759:      0.6203815      0.9567463 
row 760:      0.9843588      0.7075608 
row 761:      0.3625001     0.04469206 
row 762:      0.7479011      0.4554072 
row 763:      0.6291746      0.9844329 
row 764:      0.8607598      0.4403658 
row 765:      0.6706489      0.9423502 
row 766:      0.9136265      0.5710381 
row 767:      0.6698105      0.9091746 
row 768:      0.8359866      0.5784695 
row 769:      0.8586247      0.6753868 
row 770:      0.8579595      0.7187713 
row 771:     0.08259647     0.09837569 
row 772:      0.6560498      0.9686795 
row 773:      0.9716234      0.7404715 
row 774:       0.599736      0.9176638 
row 775:      0.9815917      0.8627648 
row 776:      0.8373829       0.907342 
row 777:      0.1008767     0.06532378 
row 778:      0.8172184      0.9637262 
row 779:      0.9566872       0.752357 
row 780:      0.9458323      0.8473885 
row 781:      0.8679528      0.8933979 
row 782:      0.7686623      0.0525032 
row 783:      0.1151058      0.3353238 
row 784:      0.7026104     0.05468765 
row 785:      0.8806333      0.1618975 
row 786:       0.858372      0.2112168 
row 787:      0.9184266       0.265809 
row 788:     0.04768511      0.5523435 
row 789:      0.2780384      0.5563549 
row 790:       0.676078     0.08902609 
row 791:      0.4943999      0.1001932 
row 792:      0.9550416      0.2809255 
row 793:      0.8236834      0.3071702 
row 794:      0.9075745      0.4251571 
row 795:       0.931218      0.4357023 
row 796:       0.880034      0.4059019 
row 797:      0.4658812      0.9144468 
row 798:     0.03673538      0.4996261 
row 799:      0.5197393      0.1263929 
row 800:      0.5873031      0.1386468 
row 801:      0.4987367     0.05304222 
row 802:      0.4091903      0.5039336 
row 803:      0.1318932      0.1961113 
row 804:      0.1250919      0.7575109 
row 805:      0.7856646      0.2333467 
row 806:      0.6714015       0.409366 
row 807:      0.9850706      0.5477011 
row 808:      0.4651537      0.9657105 
row 809:      0.1270599      0.6965988 
row 810:     0.06865457      0.3694759 
row 811:      0.9455352      0.4610567 
row 812:      0.9548889      0.4954193 
row 813:      0.2708419      0.7463174 
row 814:     0.05269508      0.7029678 
row 815:      0.4279752      0.8531918 
row 816:      0.2833493      0.1765736 
row 817:      0.4901008       0.072331 
row 818:      0.9692452      0.5520812 
row 819:      0.9863231      0.6010987 
row 820:      0.5134196      0.9475155 
row 821:      0.5934159      0.9470558 
row 822:      0.3958316      0.2866592 
row 823:      0.5427825      0.9557652 
row 824:     0.08831912      0.3409004 
row 825:      0.7624022      0.3726148 
row 826:      0.9630448      0.6341411 
row 827:      0.5323101      0.7724938 
row 828:      0.8948474      0.6800869 
row 829:     0.08078188      0.1457987 
